ID,stakeholder,source_ID,doc_tone,doc_type,doc_raw,continent,region,country,country_code,income_level,urban_rural,month,year,topic_ID,title,report_ID,num_pages,URL,filename_original,word_count,continent_main,region_main,success_failure,ewb_Functional,ewb_Community.capacity,ewb_maintenance,wb_projectPerformance,wb_risktoDevelopment,matched_success_pathways,matched_fail_pathways,weighted_outcome,binary_outcome
204-17-GHA-580,Funder,USAID,I,B,B,Africa,Sub-Saharan Africa,Ghana,GHA,LM,none,1,2017,water,Global Waters Radio: Establishing a Sustainable Market for Water Purification Tablets inÂ Ghana,,NA,https://medium.com/usaid-global-waters/global-waters-radio-establishing-a-sustainable-market-for-water-purification-tablets-in-ghana-abd22a3a09a,,5047,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
204-17-GHA-630,Funder,USAID,I,B,B,"Africa, Europe","Sub-Saharan Africa, Western Europe","Ghana, Liberia, Netherlands",GHA,LM,"rural, urban",1,2017,water,Audio Transcript: Global Waters Radio-Emmanuel Odotei on WASH Innovations inÂ Ghana,,NA,https://medium.com/@USAIDGlobalWaters/audio-transcript-global-waters-radio-emmanuel-odotei-on-wash-innovations-in-ghana-d332d9dd5fc7?source=search_post,,7712,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
204-17-GHA-652,Funder,USAID,I,B,B,Africa,Sub-Saharan Africa,Ghana,GHA,LM,none,1,2017,water,Saving Lives with a Little Soap andÂ Water:New Behavior Change Communication Package Promotes Healthy Hygiene Practices,,NA,https://medium.com/global-communities/saving-lives-with-a-little-soap-and-water-ac837386042?source=search_post,,3486,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
204-17-IDN-511,Funder,USAID,F,SR,SE,Asia,South-eastern Asia,Indonesia,IDN,LM,"rural, urban",NA,2017,"ag, water",,AID-497-A-13-13,28,,,87620,Asia,South-eastern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IDN-562,Funder,USAID,I,B,B,"Africa, Asia, Oceania","Sub-Saharan Africa, South-eastern Asia, Southern Asia, Micronesia","Madagascar, Rwanda, Indonesia, India, Marshall Islands",IDN,LM,"rural, urban",1,2017,water,Q&A with USAID Sanitation Expert JesseÂ Shapiro,,NA,https://medium.com/usaid-global-waters/world-toilet-day-2017-q-a-with-usaid-sanitation-expert-jesse-shapiro-694b0e683475?source=search_post---------30,,6868,Asia,South-eastern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IDN-587,Funder,USAID,I,B,B,"Africa, Asia","Sub-Saharan Africa, South-eastern Asia, Western Asia","Madagascar, Mozambique, Cambodia, Indonesia, Jordan",IDN,LM,urban,1,2017,"ag, water",What We Learned: Looking Back at a Decade of Water Programming,,NA,https://medium.com/usaid-global-waters/what-we-learned-looking-back-at-a-decade-of-water-programming-2a4fc80c97f5,,10135,Asia,South-eastern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IDN-616,Funder,USAID,I,B,B,Asia,South-eastern Asia,Indonesia,IDN,LM,none,1,2017,water,"A Clean Break, a FreshÂ Start",,NA,https://medium.com/usaid-global-waters/a-clean-break-a-fresh-start-9a6885da5746,,1097,Asia,South-eastern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-447,Funder,USAID,I,B,B,"Africa, Americas, Asia","Sub-Saharan Africa, Latin America and the Caribbean, South-eastern Asia, Southern Asia, Western Asia","Ethiopia, Kenya, Madagascar, Honduras, Cambodia, Indonesia, India, Nepal, Jordan",IND,LM,urban,1,2017,"ag, water","The Impact of Strategic Water Programming: Reflections on Accomplishments, Approaches, andÂ LearningBy Christian Holmes, USAID Global Water Coordinator and Deputy Assistant Administrator",,NA,https://medium.com/usaid-global-waters/the-impact-of-strategic-water-programming-reflections-on-accomplishments-approaches-and-learning-f42d40e48550,,19743,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-542,Funder,USAID,I,B,B,Asia,Southern Asia,India,IND,LM,none,1,2017,"ag, water",Open Defecation vs. Community Toilets: A Complicated Choice,,NA,https://medium.com/usaid-global-waters/open-defecation-vs-community-toilets-a-complicated-choice-a5cfe84dcd4d?source=search_post,,6688,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-544,Funder,USAID,I,B,B,"Africa, Americas, Asia","Sub-Saharan Africa, Latin America and the Caribbean, South-eastern Asia, Southern Asia, Western Asia","Ethiopia, Kenya, Madagascar, Honduras, Cambodia, Indonesia, India, Nepal, Jordan",IND,LM,urban,1,2017,"ag, water","The Impact of Strategic Water Programming: Reflections on Accomplishments, Approaches, andÂ Learning",,NA,https://medium.com/usaid-global-waters/the-impact-of-strategic-water-programming-reflections-on-accomplishments-approaches-and-learning-f42d40e48550?source=search_post,,20035,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-561,Funder,USAID,I,B,B,Asia,Southern Asia,India,IND,LM,none,1,2017,"ag, water",Tackling Water Issues Lightens the Load for GarmentÂ Workers,,NA,https://medium.com/usaid-global-waters/tackling-water-issues-lightens-the-load-for-garment-workers-fe333a02d129?source=search_post---------29,,5823,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-584,Funder,USAID,I,B,B,Asia,Southern Asia,India,IND,LM,rural,1,2017,water,Global Waters Radio: Nga Nguyen and Reshmaan Hussam on Incentivizing Handwashing Habit Formation,,NA,https://medium.com/usaid-global-waters/global-waters-radio-nga-nguyen-and-reshmaan-hussam-on-incentivizing-handwashing-habit-formation-8a309349822d,,2584,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-588,Funder,USAID,I,B,B,"Africa, Asia","Sub-Saharan Africa, Southern Asia","Ethiopia, Uganda, India, Nepal",IND,LM,none,1,2017,water,Menstruation Matters: Celebrating Menstrual HygieneÂ Day,,NA,https://medium.com/usaid-global-waters/menstruationmatters-celebrating-menstrual-hygiene-day-2017-31059c786c37,,2509,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-624,Funder,USAID,I,B,B,"Africa, Asia, Europe","Sub-Saharan Africa, Southern Asia, Northern Europe, Western Europe","Kenya, South Africa, India, Sweden, Netherlands",IND,LM,none,1,2017,water,Audio Transcript: Global Waters Radio-Christian Holmes on WASH Accomplishments and LessonsÂ Learned,,NA,https://medium.com/@USAIDGlobalWaters/audio-transcript-global-waters-radio-christian-holmes-on-wash-accomplishments-and-lessons-c7203b1dbd1?source=search_post,,13870,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-644,Funder,USAID,I,B,B,"Africa, Asia","Sub-Saharan Africa, Southern Asia","Kenya, India",IND,LM,rural,1,2017,water,"Q&A Series #6: When Women Do Better, Countries DoÂ Better",,NA,https://medium.com/usaid-2030/q-a-series-6-when-women-do-better-countries-do-better-8ddb1c10f4c2?source=search_post---------115,,5042,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-IND-648,Funder,USAID,I,B,B,"Africa, Americas, Asia","Sub-Saharan Africa, Latin America and the Caribbean, South-eastern Asia, Southern Asia, Western Asia","Ethiopia, Kenya, Madagascar, Honduras, Cambodia, Indonesia, India, Nepal, Jordan",IND,LM,urban,1,2017,"ag, water","The Impact of Strategic Water Programming: Reflections on Accomplishments, Approaches, andÂ Learning",,NA,https://medium.com/usaid-global-waters/the-impact-of-strategic-water-programming-reflections-on-accomplishments-approaches-and-learning-f42d40e48550,,20032,Asia,Southern Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-JOR-550,Funder,USAID,I,B,B,"Africa, Asia, Europe","Northern Africa, Sub-Saharan Africa, Southern Asia, Western Asia, Northern Europe, Western Europe","Morocco, South Africa, India, Jordan, Sweden, Netherlands",JOR,UM,none,1,2017,"ag, water",Reducing the Drip of Irrigation EnergyÂ Costs,,NA,https://medium.com/usaid-global-waters/reducing-the-drip-of-irrigation-energy-costs-ea2e1756bcd2?source=search_post,,8686,Asia,Western Asia,NA,,,,NA,,NA,NA,NA,NA
204-17-KEN-442,Funder,USAID,I,B,B,Africa,Sub-Saharan Africa,Kenya,KEN,LM,rural,1,2017,"ag, water",WASH is a Key Ingredient in Tackling Poverty inÂ Kenya,,NA,https://medium.com/usaid-global-waters/tackling-malnutrition-at-every-turn-ff0961ade674,,9820,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
204-17-KEN-538,Funder,USAID,I,B,B,Africa,Sub-Saharan Africa,Kenya,KEN,LM,rural,1,2017,"ag, water",WASH is a Key Ingredient in Tackling Poverty ,,NA,https://medium.com/usaid-global-waters/tackling-malnutrition-at-every-turn-ff0961ade674,,9832,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
204-17-KEN-577,Funder,USAID,I,B,B,"Africa, Asia","Northern Africa, Sub-Saharan Africa, Western Asia","Sudan, Kenya, South Sudan, Jordan",KEN,LM,none,1,2017,water,New Partnerships Find Water in aÂ Drought,,NA,https://medium.com/usaid-global-waters/new-partnerships-find-water-in-a-drought-9efe098cff1d,,6775,Africa,Sub-Saharan Africa,NA,,,,NA,,NA,NA,NA,NA
